,PM2.5,PM10,NO2,Pressió atmosfèrica,Temperatura,Velocitat del vent a 10 m (esc.),Alert
844,9.083333333333334,15.125,8.583333333333334,1012.2083333333334,21.852083333333336,2.652083333333334,1
845,9.208333333333334,14.625,12.333333333333334,1014.2041666666664,21.40833333333333,2.5020833333333337,0
846,10.5,16.333333333333332,15.083333333333334,1013.6958333333332,20.747916666666672,2.583333333333333,0
847,8.375,11.583333333333334,20.5,1016.1583333333336,20.12291666666666,2.149999999999999,0
848,8.416666666666666,11.041666666666666,18.20833333333333,1017.3229166666669,21.4,1.94375,0
849,10.208333333333334,13.25,17.25,1014.8958333333334,21.86458333333333,1.879166666666667,0
850,7.833333333333333,10.708333333333334,19.25,1013.4187499999998,22.562500000000004,1.7354166666666668,0
851,9.833333333333334,13.583333333333334,14.75,1015.1583333333332,22.55624999999999,1.9312500000000004,0
852,14.291666666666666,21.5,13.916666666666666,1015.9624999999996,23.370833333333334,1.9333333333333325,1
853,13.75,19.08333333333333,16.416666666666668,1012.3729166666668,21.24166666666667,2.0645833333333328,0
854,4.4375,5.6875,17.0,1010.8249999999998,21.48958333333333,1.9854166666666668,0
855,10.714285714285714,13.571428571428571,12.666666666666666,1013.1854166666662,23.50833333333333,2.7208333333333337,0
856,15.4,19.8,16.583333333333332,1016.4645833333334,22.61458333333333,1.933333333333333,0
857,9.545454545454543,15.454545454545457,13.833333333333334,1014.6437499999998,23.05625,3.475000000000001,0
858,8.826086956521738,17.695652173913043,19.291666666666668,1016.3770833333332,23.35208333333333,3.0791666666666657,0
859,4.625,8.181818181818182,9.75,1012.4520833333332,23.4125,3.375,0
860,9.642857142857142,14.0,19.125,1014.2854166666668,23.329166666666666,1.825,0
861,10.75,12.8,9.0,1011.35625,23.466666666666665,1.745833333333333,0
862,10.0,14.0,13.708333333333334,1014.2208333333336,21.9375,2.0666666666666664,0
863,6.75,10.625,10.708333333333334,1016.2645833333336,22.82708333333333,3.829166666666666,0
864,3.583333333333333,8.791666666666666,7.875,1015.0854166666664,23.53125,3.993750000000001,0
865,3.5,10.583333333333334,4.291666666666667,1014.6395833333332,23.65833333333333,5.547916666666667,0
866,5.583333333333333,13.75,7.083333333333333,1014.6062500000002,22.80625,3.835416666666666,0
867,5.125,9.208333333333334,7.791666666666667,1015.1020833333336,22.21666666666665,3.122916666666667,0
868,6.208333333333333,9.25,7.458333333333333,1015.252083333333,22.5125,2.6,0
869,8.166666666666666,12.833333333333334,10.041666666666666,1015.9729166666668,24.19375,2.2270833333333333,0
870,9.416666666666666,13.625,12.375,1018.5291666666662,23.866666666666674,2.114583333333333,0
871,9.0,12.818181818181818,14.583333333333334,1018.8666666666664,24.447916666666668,1.7666666666666666,0
872,8.708333333333334,14.875,16.75,1018.0187499999998,24.574999999999992,1.6958333333333335,0
873,9.875,16.125,18.291666666666668,1014.8125,25.231249999999992,1.7500000000000002,0
874,13.916666666666666,25.375,21.041666666666668,1009.88125,25.43958333333333,1.63125,0
875,5.791666666666667,16.958333333333332,8.208333333333334,1010.95625,27.885416666666668,4.537500000000001,0
876,4.875,13.333333333333334,6.166666666666667,1015.9979166666668,26.09375,3.683333333333334,0
877,6.0,14.083333333333334,15.25,1014.3187499999998,24.347916666666663,1.9750000000000003,0
878,7.5,15.208333333333334,16.083333333333332,1011.2791666666668,23.787500000000005,2.0729166666666665,0
879,8.333333333333334,15.833333333333334,16.09090909090909,1010.7666666666664,24.675000000000008,1.8854166666666667,0
880,9.375,17.791666666666668,23.08333333333333,1011.2958333333336,25.11666666666667,2.204166666666666,0
881,12.25,19.041666666666668,15.208333333333334,1013.8854166666666,25.04791666666668,1.9729166666666669,0
882,10.458333333333334,16.583333333333332,11.75,1015.1062500000004,25.68541666666665,1.9666666666666663,0
883,11.583333333333334,17.208333333333332,16.0,1012.55625,25.17708333333333,1.791666666666667,0
884,6.791666666666667,14.791666666666666,11.666666666666666,1011.5666666666668,23.77291666666666,3.63125,0
885,4.958333333333333,12.041666666666666,11.583333333333334,1012.8270833333336,24.20625,2.9000000000000004,0
886,8.541666666666666,15.916666666666666,20.166666666666668,1012.4104166666672,24.35000000000001,2.1229166666666663,0
887,9.75,16.958333333333332,15.041666666666666,1009.1833333333334,24.906250000000004,2.1729166666666666,0
888,14.0,22.166666666666668,17.875,1007.63125,24.75000000000001,1.9166666666666667,1
889,15.75,23.666666666666668,13.583333333333334,1011.5833333333334,24.716666666666672,2.0375,0
890,18.875,29.125,14.583333333333334,1014.6375000000004,25.50416666666668,2.1333333333333337,0
891,10.708333333333334,17.791666666666668,14.125,1016.9666666666664,25.68333333333334,2.35,0
892,11.875,20.0,13.666666666666666,1015.6479166666668,26.272916666666664,2.072916666666667,0
893,12.25,18.125,12.541666666666666,1014.7687499999996,26.78541666666665,2.1125,0
894,10.958333333333334,16.583333333333332,14.75,1012.3999999999996,26.675000000000008,2.2208333333333328,0
895,11.375,19.95833333333333,8.625,1011.7395833333334,26.425,2.8479166666666664,1
896,16.458333333333332,26.45833333333333,15.458333333333334,1010.2916666666669,26.64583333333333,1.954166666666666,0
897,15.458333333333334,26.08333333333333,11.583333333333334,1014.2395833333334,26.55625,2.5229166666666667,0
898,9.666666666666666,21.08333333333333,15.208333333333334,1013.4104166666664,25.229166666666668,1.78125,0
899,9.875,25.0,9.958333333333334,1010.3333333333331,26.770833333333325,4.429166666666668,0
900,4.458333333333333,11.083333333333334,10.625,1016.4604166666668,23.03125,2.620833333333332,0
901,5.791666666666667,12.375,14.416666666666666,1017.4958333333334,23.45416666666667,2.0895833333333336,0
