,data,CO max,H2S max,NO max,NO2 max,NOx max,PM1 max,PM10 max,PM2.5 max,SO2 max,CO,H2S,NO,NO2,NOx,PM1,PM10,PM2.5,SO2
1986,2015-07-01,,2.8,9.0,53.0,66.0,11.0,47.0,18.0,6.0,,1.5166666666666666,2.4583333333333335,19.791666666666668,23.083333333333332,7.958333333333333,27.375,12.125,3.7916666666666665
1987,2015-07-02,,3.1,8.0,53.0,64.0,9.0,49.0,22.0,6.0,,1.5583333333333338,1.75,22.708333333333332,24.75,7.458333333333333,36.208333333333336,14.375,4.0
1988,2015-07-03,,4.3,22.0,67.0,99.0,11.0,55.0,18.0,10.0,,2.370833333333333,2.9583333333333335,23.458333333333332,27.375,8.541666666666666,33.458333333333336,14.291666666666666,4.5
1989,2015-07-04,,2.4,15.0,83.0,106.0,15.0,42.0,17.0,12.0,,1.8499999999999996,3.1666666666666665,32.416666666666664,36.541666666666664,9.125,26.875,12.291666666666666,5.916666666666667
1990,2015-07-05,,5.3,32.0,64.0,112.0,24.0,46.0,29.0,24.0,,1.925,4.125,24.25,29.958333333333332,13.25,30.041666666666668,16.958333333333332,6.541666666666667
1991,2015-07-06,,9.2,22.0,74.0,109.0,20.0,49.0,23.0,8.0,,1.5083333333333335,5.208333333333333,31.208333333333332,38.625,13.791666666666666,30.416666666666668,17.291666666666668,5.125
1992,2015-07-07,,4.9,21.0,59.0,91.0,20.0,52.0,25.0,6.0,,1.7625000000000002,5.791666666666667,28.083333333333332,36.375,14.541666666666666,34.916666666666664,19.75,4.875
1993,2015-07-08,,8.8,10.0,30.0,37.0,19.0,66.0,28.0,5.0,,1.5500000000000005,2.5,15.333333333333334,18.91304347826087,9.458333333333334,40.75,18.291666666666668,4.625
1994,2015-07-09,,2.1,3.0,15.0,17.0,8.0,54.0,21.0,5.0,,1.2166666666666666,1.375,8.083333333333334,9.458333333333334,3.9583333333333335,34.75,10.375,4.333333333333333
1995,2015-07-10,,2.3,18.0,56.0,82.0,13.0,61.0,27.0,6.0,,1.279166666666667,4.083333333333333,18.708333333333332,24.375,10.25,41.083333333333336,22.125,5.0
1996,2015-07-11,,4.5,6.0,31.0,40.0,12.0,54.0,27.0,5.0,,1.5041666666666673,2.25,13.083333333333334,16.0,9.541666666666666,38.083333333333336,21.25,4.541666666666667
1997,2015-07-12,,2.6,14.0,53.0,73.0,16.0,45.0,23.0,6.0,,1.6124999999999996,2.6666666666666665,14.833333333333334,18.041666666666668,9.375,29.75,16.083333333333332,4.958333333333333
1998,2015-07-13,,2.5,8.0,40.0,52.0,14.0,55.0,25.0,7.0,,1.6374999999999995,2.5,15.541666666666666,18.541666666666668,9.5,32.833333333333336,16.625,5.083333333333333
1999,2015-07-14,,2.9,11.0,32.0,47.0,18.0,42.0,26.0,6.0,,1.6208333333333333,2.2083333333333335,11.5,14.416666666666666,13.333333333333334,34.291666666666664,20.708333333333332,5.208333333333333
2000,2015-07-15,,2.1,10.0,33.0,47.0,14.0,42.0,21.0,6.0,,1.4916666666666665,2.1666666666666665,12.666666666666666,15.541666666666666,11.041666666666666,30.625,17.125,5.5
2001,2015-07-16,,3.1,15.0,46.0,68.0,13.0,41.0,17.0,7.0,,1.9409090909090911,2.6818181818181817,16.727272727272727,20.363636363636363,9.041666666666666,26.083333333333332,13.333333333333334,3.608695652173913
2002,2015-07-17,,2.9,12.0,47.0,64.0,15.0,39.0,23.0,2.0,,1.6166666666666663,2.5,18.291666666666668,21.416666666666668,10.625,25.916666666666668,15.541666666666666,1.2083333333333333
2003,2015-07-18,,2.4,7.0,30.0,37.0,19.0,66.0,25.0,3.0,,1.558333333333333,1.8333333333333333,15.916666666666666,18.125,12.458333333333334,33.291666666666664,18.25,1.9583333333333333
2004,2015-07-19,,3.6,6.0,45.0,53.0,17.0,44.0,23.0,5.0,,1.616666666666667,1.7083333333333333,16.125,18.125,9.208333333333334,29.208333333333332,14.083333333333334,3.2083333333333335
2005,2015-07-20,,2.3,10.0,34.0,49.0,19.0,43.0,25.0,4.0,,1.2875000000000003,2.125,12.416666666666666,15.083333333333334,14.75,29.791666666666668,19.458333333333332,3.75
2006,2015-07-21,,3.4,16.0,39.0,63.0,18.0,42.0,22.0,5.0,,1.4875,4.125,15.708333333333334,21.5,13.958333333333334,30.25,18.5,4.708333333333333
2007,2015-07-22,,2.9,5.0,28.0,32.0,13.0,29.0,17.0,6.0,,1.3708333333333333,1.625,12.416666666666666,14.041666666666666,4.208333333333333,19.916666666666668,7.0,2.6666666666666665
2008,2015-07-23,,2.2,4.0,17.0,19.0,12.0,39.0,18.0,2.0,,1.3958333333333337,1.6666666666666667,10.708333333333334,12.333333333333334,5.166666666666667,20.541666666666668,8.5,1.4166666666666667
2009,2015-07-24,,2.8,4.0,23.0,24.0,15.0,51.0,26.0,3.0,,1.4041666666666668,1.6666666666666667,10.083333333333334,12.0,10.166666666666666,33.166666666666664,18.791666666666668,2.5833333333333335
2010,2015-07-25,,2.7,4.0,17.0,22.0,15.0,57.0,26.0,4.0,,1.4583333333333333,1.4583333333333333,8.625,10.166666666666666,5.875,30.75,14.333333333333334,3.0833333333333335
2011,2015-07-26,,2.9,5.0,31.0,35.0,11.0,60.0,29.0,5.0,,1.5666666666666667,1.8333333333333333,11.583333333333334,13.375,7.083333333333333,36.666666666666664,18.25,4.208333333333333
2012,2015-07-27,,3.6,12.0,43.0,60.0,12.0,57.0,27.0,6.0,,1.8500000000000003,2.0,10.041666666666666,12.416666666666666,8.625,39.541666666666664,21.083333333333332,2.625
2013,2015-07-28,,2.8,8.0,33.0,45.0,10.0,47.0,23.0,1.0,,1.3583333333333334,2.75,14.375,17.916666666666668,7.416666666666667,32.875,15.916666666666666,1.0
2014,2015-07-29,,3.6,7.0,28.0,35.0,16.0,44.0,25.0,1.0,,1.4958333333333333,2.75,13.666666666666666,17.375,11.458333333333334,32.0,19.791666666666668,1.0
2015,2015-07-30,,4.1,4.0,19.0,25.0,9.0,35.0,15.0,1.0,,1.8708333333333333,1.3333333333333333,9.041666666666666,10.583333333333334,4.375,26.166666666666668,11.791666666666666,1.0
2016,2015-07-31,,4.3,12.0,52.0,69.0,7.0,31.0,12.0,1.0,,1.7749999999999997,2.5,21.875,25.208333333333332,4.625,23.25,9.958333333333334,1.0
2017,2015-08-01,,3.5,7.0,45.0,55.0,7.0,17.0,10.0,1.0,,1.6375000000000004,2.7083333333333335,17.541666666666668,21.125,4.208333333333333,10.458333333333334,6.208333333333333,1.0
2018,2015-08-02,,2.2,11.0,43.0,59.0,11.0,25.0,14.0,1.0,,1.4541666666666666,3.1666666666666665,18.916666666666668,23.166666666666668,6.125,16.125,9.166666666666666,1.0
2019,2015-08-03,,2.1,11.0,39.0,55.0,10.0,31.0,17.0,1.0,,1.3291666666666668,3.2083333333333335,17.75,22.166666666666668,7.166666666666667,22.666666666666668,12.875,1.0
2020,2015-08-04,,3.7,14.0,46.0,63.0,11.0,36.0,20.0,1.0,,1.6708333333333334,3.9583333333333335,19.458333333333332,25.083333333333332,6.875,23.916666666666668,13.333333333333334,1.0
2021,2015-08-05,,3.9,13.0,34.0,54.0,14.0,36.0,21.0,1.0,,1.7541666666666667,5.833333333333333,21.583333333333332,30.0,10.125,26.833333333333332,16.75,1.0
2022,2015-08-06,,2.5,16.0,45.0,69.0,13.0,29.0,19.0,1.0,,1.6500000000000004,3.5416666666666665,19.25,24.291666666666668,10.666666666666666,24.375,15.375,1.0
2023,2015-08-07,,3.4,16.0,48.0,72.0,19.0,39.0,26.0,1.0,,2.1291666666666664,6.583333333333333,23.875,33.708333333333336,12.958333333333334,29.958333333333332,18.625,1.0
2024,2015-08-08,,2.5,8.0,44.0,56.0,16.0,50.0,34.0,1.0,,1.6749999999999998,2.7083333333333335,19.5,23.166666666666668,10.583333333333334,33.083333333333336,20.083333333333332,1.0
2025,2015-08-09,,2.0,3.0,37.0,39.0,8.0,34.0,23.0,1.0,,1.4500000000000002,1.2083333333333333,9.833333333333334,11.125,3.217391304347826,13.391304347826088,6.739130434782608,1.0
2026,2015-08-10,,1.7,22.0,49.0,73.0,8.0,27.0,12.0,1.0,,1.395833333333333,5.5,24.333333333333332,32.166666666666664,4.041666666666667,14.458333333333334,6.791666666666667,1.0
2027,2015-08-11,,2.2,18.0,49.0,75.0,11.0,26.0,15.0,1.0,,1.3833333333333337,4.75,21.791666666666668,28.541666666666668,6.541666666666667,18.541666666666668,10.625,1.0
2028,2015-08-12,,5.2,44.0,52.0,114.0,13.0,49.0,29.0,1.0,,2.0375,10.333333333333334,20.333333333333332,35.5,9.25,32.583333333333336,19.916666666666668,1.0
2029,2015-08-13,,3.8,22.0,40.0,74.0,15.0,63.0,35.0,1.0,,1.3083333333333333,4.916666666666667,16.583333333333332,23.333333333333332,5.75,28.75,13.5,1.0
2030,2015-08-14,,1.9,4.0,30.0,35.0,3.0,21.0,5.0,1.0,,1.2125000000000001,1.2916666666666667,9.083333333333334,10.166666666666666,1.375,12.833333333333334,2.7083333333333335,1.0
2031,2015-08-15,,25.0,8.0,32.0,37.0,6.0,26.0,9.0,1.0,,2.3333333333333335,2.0,10.541666666666666,13.0,3.9166666666666665,12.25,5.791666666666667,1.0
2032,2015-08-16,,2.9,12.0,42.0,47.0,8.0,18.0,10.0,7.0,,1.6124999999999998,2.3333333333333335,14.125,17.291666666666668,3.875,11.958333333333334,6.083333333333333,1.3333333333333333
2033,2015-08-17,,2.3,6.0,27.0,31.0,7.0,32.0,12.0,3.0,,1.5416666666666663,1.875,15.833333333333334,18.25,4.125,18.041666666666668,8.583333333333334,1.125
2034,2015-08-18,,2.9,6.0,46.0,48.0,7.0,17.0,12.0,2.0,,1.6095238095238098,2.5,19.916666666666668,23.208333333333332,4.708333333333333,11.166666666666666,7.083333333333333,1.2857142857142858
2035,2015-08-19,,2.6,11.0,41.0,44.0,16.0,23.0,18.0,3.0,,1.6458333333333333,3.8333333333333335,18.416666666666668,23.791666666666668,6.708333333333333,14.583333333333334,8.875,1.75
2036,2015-08-20,,7.3,14.0,41.0,63.0,9.0,32.0,13.0,3.0,,1.6458333333333333,3.9166666666666665,16.458333333333332,22.041666666666668,6.541666666666667,17.458333333333332,10.25,1.625
2037,2015-08-21,,2.2,8.0,41.0,54.0,13.0,27.0,18.0,2.0,,1.5499999999999998,2.0,14.9,17.6,7.791666666666667,19.416666666666668,11.916666666666666,1.7083333333333333
2038,2015-08-22,,3.3,7.0,22.0,33.0,12.0,22.0,15.0,3.0,,1.5125,1.7916666666666667,10.791666666666666,12.833333333333334,8.125,16.416666666666668,11.166666666666666,2.2916666666666665
2039,2015-08-23,,3.8,7.0,35.0,39.0,15.0,45.0,18.0,4.0,,1.758333333333333,2.25,16.416666666666668,19.375,9.625,25.791666666666668,14.5,3.5416666666666665
2040,2015-08-24,,1.7,4.0,38.0,44.0,11.0,26.0,15.0,4.0,,1.3583333333333332,1.5,11.583333333333334,13.375,2.6666666666666665,17.833333333333332,4.875,3.25
2041,2015-08-25,,2.9,23.0,42.0,70.0,5.0,43.0,13.0,5.0,,1.6624999999999999,4.708333333333333,19.166666666666668,25.833333333333332,3.3333333333333335,26.25,11.083333333333334,2.8333333333333335
2042,2015-08-26,,2.8,17.0,39.0,63.0,8.0,40.0,17.0,4.0,,1.8499999999999999,5.666666666666667,17.333333333333332,25.541666666666668,5.333333333333333,22.708333333333332,12.291666666666666,2.875
2043,2015-08-27,,3.7,21.0,56.0,88.0,7.0,33.0,15.0,4.0,,1.9541666666666664,3.5416666666666665,17.416666666666668,22.125,4.125,19.0,10.208333333333334,2.9583333333333335
2044,2015-08-28,,6.2,11.0,42.0,58.0,7.0,29.0,13.0,5.0,,1.9874999999999998,3.375,20.208333333333332,25.041666666666668,4.416666666666667,16.375,9.083333333333334,3.2916666666666665
2045,2015-08-29,,4.9,9.0,28.0,41.0,10.0,20.0,13.0,8.0,,2.6333333333333333,2.125,13.666666666666666,16.416666666666668,6.416666666666667,16.166666666666668,10.083333333333334,3.9583333333333335
2046,2015-08-30,,3.7,8.0,33.0,46.0,12.0,44.0,23.0,6.0,,2.1583333333333328,1.5833333333333333,11.041666666666666,13.125,9.458333333333334,26.791666666666668,15.583333333333334,4.125
2047,2015-08-31,,2.0,31.0,58.0,105.0,24.0,56.0,34.0,5.0,,1.2833333333333334,5.541666666666667,25.208333333333332,33.083333333333336,14.666666666666666,39.666666666666664,23.625,4.166666666666667
2048,2015-09-01,,2.2,15.0,51.0,73.0,9.0,33.0,19.0,5.0,,1.3916666666666666,2.625,18.833333333333332,22.208333333333332,4.958333333333333,24.916666666666668,12.625,3.875
2049,2015-09-02,,2.8,19.0,49.0,64.0,5.0,21.0,14.0,5.0,,1.2500000000000002,4.041666666666667,20.25,25.75,4.375,14.75,8.958333333333334,4.083333333333333
2050,2015-09-03,,1.2,4.0,32.0,39.0,8.0,24.0,16.0,5.0,,1.0208333333333333,1.6666666666666667,17.25,19.208333333333332,5.541666666666667,15.25,9.291666666666666,4.291666666666667
2051,2015-09-04,,2.3,45.0,52.0,120.0,13.0,23.0,16.0,6.0,,1.1166666666666667,9.375,33.666666666666664,47.375,8.416666666666666,17.125,11.416666666666666,4.083333333333333
2052,2015-09-05,,1.7,9.0,54.0,56.0,18.0,28.0,21.0,4.0,,1.0625,1.9166666666666667,15.583333333333334,17.958333333333332,5.75,12.416666666666666,7.375,3.0833333333333335
2053,2015-09-06,,1.9,8.0,56.0,62.0,10.0,27.0,14.0,11.0,,1.0833333333333333,3.125,20.708333333333332,24.833333333333332,4.875,14.875,7.125,4.416666666666667
2054,2015-09-07,,1.4,22.0,44.0,78.0,14.0,30.0,17.0,6.0,,1.0625,4.375,21.583333333333332,27.791666666666668,6.913043478260869,16.217391304347824,9.217391304347826,4.291666666666667
2055,2015-09-08,,2.4,13.0,57.0,68.0,13.0,30.0,16.0,7.0,,1.3166666666666667,4.125,26.333333333333332,32.208333333333336,8.166666666666666,20.708333333333332,11.625,4.458333333333333
2056,2015-09-09,,2.4,35.0,63.0,116.0,13.0,52.0,17.0,11.0,,1.3208333333333333,5.458333333333333,23.416666666666668,31.083333333333332,8.166666666666666,20.25,10.791666666666666,5.333333333333333
2057,2015-09-10,,2.7,21.0,56.0,86.0,16.0,27.0,19.0,10.0,,1.2875,5.333333333333333,29.583333333333332,37.25,11.5,20.61111111111111,14.777777777777779,5.916666666666667
2058,2015-09-11,,1.8,4.0,35.0,38.0,14.0,27.0,18.0,6.0,,1.1333333333333333,1.625,17.916666666666668,19.833333333333332,13.0,24.666666666666668,16.666666666666668,5.083333333333333
2059,2015-09-12,,1.1,5.0,55.0,57.0,,,,7.0,,1.0125000000000002,2.0,19.583333333333332,21.916666666666668,,,,6.0
2060,2015-09-13,,2.4,7.0,43.0,51.0,,,,9.0,,1.075,2.4583333333333335,20.791666666666668,24.083333333333332,,,,6.958333333333333
2061,2015-09-14,,1.1,15.0,61.0,82.0,,,,8.0,,1.0041666666666667,2.7916666666666665,22.458333333333332,26.166666666666668,,,,6.166666666666667
2062,2015-09-15,,1.8,27.0,53.0,93.0,8.0,41.0,16.0,14.0,,1.0958333333333334,4.75,25.875,32.791666666666664,5.0,31.0,12.285714285714286,8.25
2063,2015-09-16,,1.1,14.0,43.0,62.0,12.0,51.0,27.0,9.0,,1.0041666666666667,3.7916666666666665,20.541666666666668,25.916666666666668,7.291666666666667,33.041666666666664,16.25,7.625
2064,2015-09-17,,1.6,5.0,35.0,37.0,8.0,31.0,21.0,8.0,,1.091666666666667,1.4166666666666667,12.25,13.916666666666666,2.5833333333333335,17.625,6.458333333333333,6.625
2065,2015-09-18,,6.8,21.0,53.0,76.0,14.0,42.0,21.0,10.0,,2.3958333333333335,4.458333333333333,26.916666666666668,33.166666666666664,3.375,18.666666666666668,6.208333333333333,6.166666666666667
2066,2015-09-19,,4.8,15.0,35.0,58.0,10.0,36.0,16.0,6.0,,2.7500000000000004,2.9166666666666665,13.958333333333334,17.958333333333332,4.0,17.041666666666668,8.0,4.791666666666667
2067,2015-09-20,,4.6,11.0,35.0,52.0,9.0,25.0,15.0,14.0,,2.4041666666666663,2.375,14.375,17.291666666666668,4.208333333333333,14.416666666666666,7.125,6.25
2068,2015-09-21,,3.5,24.0,60.0,81.0,11.0,50.0,17.0,10.0,,1.5750000000000004,5.375,26.833333333333332,34.5,6.166666666666667,21.541666666666668,9.791666666666666,7.25
2069,2015-09-22,,5.6,25.0,48.0,86.0,15.0,61.0,22.0,13.0,,2.194736842105263,4.708333333333333,25.75,32.5,8.826086956521738,27.82608695652174,13.043478260869565,5.894736842105263
2070,2015-09-23,,10.5,2.0,27.0,28.0,14.0,69.0,21.0,5.0,,6.6375,1.25,10.166666666666666,11.25,2.2916666666666665,28.791666666666668,5.208333333333333,2.625
2071,2015-09-24,,10.8,24.0,46.0,79.0,11.0,46.0,18.0,4.0,,5.610526315789474,4.304347826086956,18.608695652173914,24.47826086956522,3.375,20.833333333333332,6.333333333333333,2.0416666666666665
2072,2015-09-25,,3.8,25.0,85.0,103.0,10.0,54.0,16.0,5.0,,1.8625,6.833333333333333,36.416666666666664,46.625,6.0,27.375,10.166666666666666,1.6666666666666667
2073,2015-09-26,,1.1,8.0,40.0,44.0,17.0,31.0,22.0,4.0,,1.0125,2.7083333333333335,19.708333333333332,23.291666666666668,6.833333333333333,17.166666666666668,10.0,1.2916666666666667
2074,2015-09-27,,1.4,8.0,59.0,69.0,16.0,27.0,19.0,4.0,,1.0374999999999999,2.5,23.041666666666668,26.333333333333332,9.458333333333334,18.208333333333332,12.125,1.2916666666666667
2075,2015-09-28,,2.8,35.0,67.0,118.0,21.0,38.0,26.0,3.0,,1.6125,6.208333333333333,30.666666666666668,39.916666666666664,11.1875,20.875,14.0,1.1666666666666667
2076,2015-09-29,,2.7,35.0,62.0,114.0,21.0,45.0,26.0,7.0,,1.3500000000000003,6.5,33.208333333333336,42.5,15.916666666666666,27.545454545454547,19.363636363636363,1.4583333333333333
2077,2015-09-30,,1.5,10.0,71.0,87.0,6.0,,9.0,3.0,,1.1625000000000003,5.791666666666667,34.333333333333336,42.583333333333336,6.0,,9.0,1.25
2078,2015-10-01,,1.3,49.0,63.0,137.0,,,,6.0,,1.0833333333333335,8.125,28.833333333333332,40.833333333333336,,,,1.625
2079,2015-10-02,,1.1,30.0,85.0,113.0,,,,4.0,,1.0041666666666667,5.708333333333333,36.166666666666664,44.458333333333336,,,,1.7727272727272727
2080,2015-10-03,,1.0,37.0,87.0,143.0,,,,8.0,,1.0,4.25,28.208333333333332,34.166666666666664,,,,4.25
2081,2015-10-04,,1.1,7.0,74.0,76.0,,,,9.0,,1.0083333333333333,2.7083333333333335,30.541666666666668,33.875,,,,5.875
2082,2015-10-05,,6.6,75.0,79.0,183.0,,,,8.0,,2.1399999999999997,19.666666666666668,40.416666666666664,69.79166666666667,,,,4.875
2083,2015-10-06,,3.9,92.0,64.0,204.0,,,,5.0,,2.129166666666667,16.666666666666668,31.583333333333332,56.625,,,,3.125
2084,2015-10-07,,7.6,22.0,69.0,85.0,,,,4.0,,3.8238095238095235,4.708333333333333,23.0,29.541666666666668,,,,2.0833333333333335
2085,2015-10-08,,9.6,30.0,64.0,89.0,,,,27.0,,3.59,8.583333333333334,30.375,42.833333333333336,,,,4.416666666666667
2086,2015-10-09,,3.7,56.0,57.0,134.0,,,,7.0,,2.1041666666666665,9.75,29.291666666666668,43.833333333333336,,,,3.0833333333333335
2087,2015-10-10,,3.7,17.0,57.0,83.0,,,,10.0,,2.245833333333333,4.0,21.708333333333332,27.166666666666668,,,,3.625
2088,2015-10-11,,4.7,21.0,64.0,86.0,,,,12.0,,2.3600000000000003,3.5416666666666665,26.958333333333332,31.916666666666668,,,,4.583333333333333
